Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Apartment,cairo new administrative capital r7 armonia,6805799.0,35081.0,194.0,3.0,2.0,5.0,1,Pool,"Elevator, Security, Swimming Pool, Balcony",4,1
Apartment,cairo new administrative capital mntq lmstthmryn blw fyrt,6772000.0,47028.0,144.0,2.0,2.0,3.0,1,Garden,Garden,1,1
Villa,cairo el sheikh zayed city compounds,7854000.0,30208.0,260.0,4.0,2.0,,1,Garden,Garden,1,1
Apartment,alexandria el asafra l sfr bhry el geish rd,2000000.0,22222.0,90.0,2.0,1.0,3.0,1,Main Street,,0,0
Apartment,cairo new cairo lrhb city mtdd lrhb phase 9,7000000.0,45161.0,155.0,3.0,3.0,2.0,1,Main Street,"Elevator, Garden",2,0
Apartment,cairo new cairo bait el watan first neighborhood,6000000.0,24096.0,249.0,3.0,3.0,2.0,1,Side Street,,0,1
Apartment,cairo new cairo el narges el narges omarat mohamed sabry abu alam st,5500000.0,31429.0,175.0,3.0,2.0,4.0,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r7 green avenue,7750000.0,46131.0,168.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Apartment,cairo new administrative capital r8 qamari compound new event,5856480.0,35280.0,166.0,3.0,2.0,7.0,1,Main Street,"Elevator, Security, Parking, Balcony",4,1
Apartment,cairo new administrative capital r8 qamari compound new event,5856480.0,35280.0,166.0,3.0,2.0,7.0,1,Main Street,"Elevator, Security, Parking, Balcony",4,1
Apartment,alexandria lauran shaarawy st,3650000.0,29200.0,125.0,2.0,2.0,2.0,1,Main Street,,0,0
Apartment,cairo new cairo bait el watan first neighborhood,5970000.0,27136.0,220.0,3.0,2.0,1.0,1,Side Street,,0,1
Apartment,cairo new cairo compounds el zahwa,7500000.0,34091.0,220.0,3.0,2.0,2.0,1,Main Street,,0,0
Apartment,cairo new cairo bait el watan fourth neighborhood,5750000.0,26136.0,220.0,3.0,3.0,1.0,1,Side Street,,0,1
Apartment,cairo new cairo third settlement sakan masr,2800000.0,23932.0,117.0,3.0,1.0,3.0,1,Main Street,,0,0
Apartment,cairo new administrative capital r8 kardia capital link,4992218.0,33961.0,147.0,3.0,2.0,0.0,1,Side Street,Garden,1,1
Apartment,cairo new cairo bait el watan second neighborhood,4700000.0,24737.0,190.0,3.0,2.0,1.0,1,Side Street,"Elevator, Balcony",2,1
Apartment,cairo el sheikh zayed city compounds,7568000.0,52193.0,0.0,2.0,1.0,1.0,1,Main Street,,0,1
Apartment,cairo new cairo compounds el masrawiyeh,6700000.0,44667.0,150.0,3.0,2.0,1.0,1,Main Street,,0,0
Apartment,cairo 6th of october compounds tesla residence compound,3745000.0,36359.0,103.0,2.0,1.0,3.0,1,Main Street,,0,1
Apartment,cairo new cairo lrhb city mtdd lrhb phase 9,6800000.0,51908.0,131.0,131.0,131.0,2.0,1,Garden,"Elevator, Garden",2,0
Apartment,cairo el sheikh zayed city compounds,7568000.0,52193.0,145.0,2.0,1.0,1.0,1,Main Street,,0,1
Apartment,cairo new cairo bait el watan shml byt lwtn,3960000.0,24000.0,165.0,3.0,2.0,2.0,1,Side Street,Garden,1,1
Apartment,cairo new cairo el narges el narges 2 pilot halawany st,9000000.0,45000.0,200.0,3.0,2.0,1.0,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r8 qamari compound new event,4200000.0,28966.0,145.0,3.0,2.0,3.0,1,Main Street,,0,1
Apartment,cairo manial el rawda st,6800000.0,22667.0,300.0,3.0,3.0,5.0,1,Main Street,,0,0
Apartment,cairo new cairo el andalous el andalus el motamayez,5100000.0,26842.0,190.0,3.0,2.0,2.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,0
Apartment,cairo new administrative capital r8 sage lakes residence squares,2000000.0,28571.0,70.0,1.0,1.0,2.0,1,Pool,,0,1
Duplex,cairo new cairo el kornfol el kornfol 9,7500000.0,15625.0,480.0,6.0,4.0,0.0,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r8 sage lakes residence squares,4050000.0,27000.0,150.0,3.0,3.0,1.0,1,Side Street,,0,1
Apartment,cairo new cairo el kornfol el kornfol 9,6600000.0,25385.0,260.0,3.0,3.0,1.0,1,Main Street,"Elevator, Water Meter, Balcony",3,0
Duplex,cairo new cairo tamr hena tamr hena 1,14000000.0,30435.0,460.0,6.0,6.0,0.0,1,Corner,,0,0
Chalet,north coast resorts ny by jmyr yjybt,17300000.0,138400.0,125.0,3.0,3.0,1.0,1,Garden,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,1
Chalet,north coast resorts ny by jmyr yjybt,8500000.0,130769.0,65.0,1.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,1
Apartment,alexandria roshdy syria st,8000000.0,30769.0,260.0,4.0,3.0,9.0,1,Main Street,,0,0
Apartment,cairo new administrative capital iL bosco city compound misr itaila,9002192.0,61239.0,147.0,3.0,2.0,4.0,1,Main Street,"Elevator, Security, Balcony",3,1
Apartment,cairo new administrative capital iL bosco city compound misr itaila,9002192.0,61239.0,147.0,3.0,2.0,4.0,1,Main Street,"Elevator, Security, Balcony",3,1
Apartment,cairo new cairo compounds district 5,11393000.0,140654.0,81.0,1.0,1.0,4.0,1,Garden,Garden,1,1
Apartment,cairo helwan el ezba el qebliah city of heroes,1100000.0,12222.0,90.0,3.0,1.0,,1,Main Street,Balcony,1,0
Apartment,cairo new cairo compounds lakeview residence,14000000.0,97222.0,144.0,2.0,2.0,1.0,1,Lake,"Elevator, Natural Gas, Security, Balcony",4,0
Penthouse,north coast resorts ny by jmyr yjybt,15000000.0,130435.0,115.0,2.0,3.0,3.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Apartment,cairo new cairo lrhb city mtdd lrhb phase 8,6500000.0,65657.0,99.0,2.0,2.0,3.0,1,Garden,Garden,1,0
Apartment,alexandria camp cesar kanoub st,4000000.0,30769.0,130.0,3.0,2.0,16.0,1,Main Street,,0,0
Roof,cairo new cairo compounds district 5,28855000.0,169735.0,170.0,3.0,2.0,4.0,1,Garden,Garden,1,1
Apartment,cairo new cairo compounds district 5,11285000.0,137622.0,82.0,1.0,1.0,5.0,1,Garden,Garden,1,1
Chalet,north coast resorts direction white arabella,16400000.0,131200.0,125.0,2.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Apartment,cairo heliopolis sheraton misr lel taamer buildings,3600000.0,30000.0,120.0,2.0,1.0,1.0,1,Main Street,,0,0
Apartment,cairo new cairo el narges el narges omarat mohamed sabry abu alam st,7500000.0,31250.0,240.0,3.0,3.0,2.0,1,Main Street,,0,0
Chalet,north coast resorts direction white arabella,13900000.0,95862.0,145.0,2.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Apartment,cairo heliopolis sheraton ankra st,5300000.0,35333.0,150.0,3.0,3.0,6.0,1,Main Street,,0,0
Villa,qalyubia banha city banha city villas area,2470000.0,17034.0,145.0,2.0,1.0,10.0,1,Main Street,Water Meter,1,0
Penthouse,https://aqarmap.com.eg/en/listing/6885678 projects la vista topaz,13500000.0,90000.0,,3.0,3.0,2.0,1,Pool,"Security, Swimming Pool, Garden",3,1
Penthouse,https://aqarmap.com.eg/en/listing/6885676 projects la vista topaz,16500000.0,110000.0,,3.0,3.0,0.0,1,Pool,"Security, Swimming Pool, Garden",3,1
Penthouse,https://aqarmap.com.eg/en/listing/6885677 projects la vista topaz,17400000.0,116000.0,,3.0,3.0,0.0,1,Pool,"Security, Swimming Pool, Garden",3,1
Penthouse,https://aqarmap.com.eg/en/listing/6885679 projects la vista topaz,14850000.0,99000.0,,3.0,3.0,1.0,1,Pool,"Security, Swimming Pool, Garden",3,1
Penthouse,https://aqarmap.com.eg/en/listing/6885684 projects la vista topaz,17400000.0,116000.0,,3.0,3.0,0.0,1,Pool,"Security, Swimming Pool, Garden",3,1
Penthouse,https://aqarmap.com.eg/en/listing/6885681 projects la vista topaz,16950000.0,113000.0,,3.0,3.0,,1,Seaview,"Security, Swimming Pool, Garden",3,1
Duplex,https://aqarmap.com.eg/en/listing/6885653 projects lavista gardens,40000000.0,125000.0,,150.0,150.0,0.0,1,Seaview,"Security, Swimming Pool, Parking, Garden",4,1
Duplex,https://aqarmap.com.eg/en/listing/6885657 projects lavista gardens,12350000.0,95000.0,,150.0,150.0,1.0,1,Pool,"Security, Swimming Pool, Parking, Garden",4,1
Duplex,https://aqarmap.com.eg/en/listing/6885645 projects lavista gardens,17950000.0,119667.0,,150.0,150.0,0.0,1,Seaview,"Security, Swimming Pool, Parking, Garden",4,1
Duplex,https://aqarmap.com.eg/en/listing/6885644 projects lavista gardens,16500000.0,110000.0,,150.0,150.0,0.0,1,Seaview,"Security, Swimming Pool, Parking, Garden",4,1
Duplex,https://aqarmap.com.eg/en/listing/6885647 projects lavista gardens,19800000.0,99000.0,,150.0,150.0,0.0,1,Seaview,"Security, Swimming Pool, Parking, Garden",4,1
Apartment,cairo new administrative capital r8 ri8 erg development,4322793.0,28628.0,151.0,3.0,3.0,6.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo el maadi compounds el baron city,5500000.0,26829.0,205.0,4.0,3.0,7.0,1,Main Street,,0,0
Apartment,alexandria camp cesar port said street,2900000.0,22308.0,130.0,3.0,2.0,13.0,1,Main Street,,0,0
Apartment,cairo new administrative capital r3 lmqsd almaqsad park,3750000.0,30000.0,125.0,3.0,2.0,3.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo 6th of october compounds darvell residence compound white eagle,3815820.0,32895.0,116.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,1
Roof,cairo el maadi zahraa el maadi tenth neighborhood,8500000.0,24286.0,350.0,4.0,3.0,7.0,1,Main Street,Garden,1,0
Apartment,cairo new administrative capital r8 madai compound larz,5700000.0,35625.0,160.0,3.0,3.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo new cairo ganob el akadamiya south academy a zaid ebn haretha st,9000000.0,45000.0,200.0,3.0,2.0,1.0,1,Garden,Garden,1,0
Duplex,cairo new cairo lmstqbl syty compounds bloomfields,11000000.0,38869.0,283.0,3.0,3.0,0.0,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r7 syn 7,7756988.0,53868.0,144.0,3.0,2.0,7.0,1,Pool,"Elevator, Security, Swimming Pool, Balcony",4,1
Apartment,cairo el maadi zahraa el maadi el merag el elwy,3800000.0,25333.0,150.0,3.0,1.0,4.0,1,Main Street,,0,0
Apartment,cairo new cairo lrhb city mtdd lrhb phase 9,9250000.0,57099.0,162.0,3.0,2.0,4.0,1,Garden,Garden,1,0
Apartment,cairo new administrative capital r8 la reva compound mag,2700000.0,32927.0,82.0,1.0,1.0,8.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Apartment,cairo new heliopolis lhy lthny,2163000.0,18025.0,120.0,2.0,3.0,3.0,1,Main Street,,0,1
Apartment,cairo al oubour compounds turath park compound,4620000.0,28000.0,165.0,3.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Apartment,cairo new administrative capital r8 qamari compound new event,5850000.0,35241.0,166.0,3.0,2.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Apartment,cairo new cairo compounds easy life,7500000.0,37500.0,200.0,3.0,2.0,4.0,1,Other,,0,0
Apartment,cairo new administrative capital r7 kmbwnd stw,5385600.0,24480.0,220.0,3.0,2.0,8.0,1,Main Street,"Elevator, Security, Parking, Balcony",4,1
Apartment,cairo 6th of october hadaeq october compounds zat compound voya,3472000.0,31000.0,112.0,2.0,2.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Villa,cairo new cairo compounds byljyw,80000000.0,160000.0,500.0,5.0,3.0,,1,Other,,0,0
Apartment,cairo el sheikh zayed city compounds coy compound voya,4730000.0,48763.0,97.0,2.0,1.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Swimming Pool, Balcony",5,1
Apartment,cairo el maadi compounds ashgar darna,5500000.0,28947.0,190.0,3.0,2.0,6.0,1,Back,"Elevator, Security, Parking, Balcony",4,0
Apartment,cairo new cairo 6th settlement compounds jiwar residence compound concrete,6625200.0,48009.0,138.0,3.0,3.0,1.0,1,Garden,Garden,1,1
Apartment,gharbia el mahallah el kubra el mahalah el kobra city moheb street st,1980000.0,12000.0,165.0,4.0,2.0,13.0,1,Side Street,,0,0
Apartment,cairo new cairo new narges,6000000.0,36364.0,165.0,3.0,2.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo lrhb city mtdd lrhb phase 9,7700000.0,58779.0,131.0,3.0,2.0,1.0,1,Garden,Garden,1,0
Villa,cairo mokattam compounds uptown cairo levana uptown cairo,50000000.0,106157.0,471.0,5.0,5.0,,1,Garden,"Security, Garden, Balcony",3,0
Apartment,cairo al oubour compounds turath park compound,4500000.0,25000.0,180.0,3.0,2.0,5.0,1,Side Street,"Elevator, Water Meter, Security, Balcony",4,1
Villa,cairo new cairo compounds kmbwnd dh fyldj blm hylz,8199000.0,54660.0,150.0,2.0,2.0,0.0,1,Garden,Garden,1,0
Apartment,cairo new cairo compounds jadie residence concrete,5437000.0,47278.0,115.0,2.0,2.0,0.0,1,Garden,Garden,1,1
Apartment,cairo new cairo bait el watan first neighborhood,5300000.0,26368.0,201.0,3.0,2.0,2.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo bait el watan first neighborhood,3300000.0,20000.0,165.0,3.0,2.0,2.0,1,Garden,"Natural Gas, Security, Garden, Balcony",4,0
Villa,cairo el sheikh zayed city lshykh zyd ljdyd,5500000.0,34375.0,160.0,3.0,2.0,,1,Garden,Garden,1,1
Apartment,cairo new cairo lrhb city phase 1 youssef el sebaey st,5450000.0,50463.0,108.0,,,,1,Main Street,,0,0
Apartment,gharbia tanta tanta city al egessi st,799000.0,8878.0,90.0,2.0,1.0,8.0,1,Main Street,"Elevator, Balcony",2,0
Apartment,cairo new cairo new narges,5390000.0,31156.0,173.0,3.0,2.0,2.0,1,Side Street,,0,1
Apartment,cairo heliopolis sheraton el moltaka el arabi st,6500000.0,39394.0,165.0,3.0,2.0,3.0,1,Main Street,,0,0
Apartment,cairo new cairo bait el watan second neighborhood,4280000.0,25176.0,170.0,3.0,2.0,0.0,1,Corner,Garden,1,1
Chalet,north coast resorts stella marina,4150000.0,34583.0,120.0,3.0,2.0,1.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo new cairo el lotus lotus south,7500000.0,38265.0,196.0,3.0,2.0,,1,Main Street,,0,0
Apartment,cairo new cairo bait el watan south suez road el hay el takmely,3991000.0,27524.0,145.0,3.0,2.0,1.0,1,Main Street,"Elevator, Security, Garden, Balcony",4,1
Apartment,cairo new administrative capital r8 kardia capital link,4870000.0,33129.0,147.0,3.0,2.0,3.0,1,Main Street,"Elevator, Water Meter, Security, Balcony",4,1
Apartment,cairo new cairo compounds yardin compound mass,4523904.0,42678.0,106.0,2.0,2.0,3.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Apartment,cairo el maadi compounds ashgar darna,3200000.0,29630.0,108.0,2.0,1.0,,1,Side Street,Balcony,1,0
Apartment,cairo new cairo compounds janna compound,3000000.0,23077.0,130.0,3.0,2.0,0.0,1,Other,,0,0
Apartment,cairo new cairo compounds el patio oro,8500000.0,66406.0,128.0,2.0,2.0,2.0,1,Garden,Garden,1,0
Apartment,cairo el agouza aswan square,5100000.0,40800.0,125.0,2.0,2.0,6.0,1,Other,"Elevator, Security",2,0
Apartment,cairo el sheikh zayed city compounds,7568000.0,52193.0,145.0,2.0,2.0,1.0,1,Garden,Garden,1,1
Apartment,gharbia el mahallah el kubra el mahalah el kobra city moheb street st,3800000.0,20000.0,190.0,3.0,2.0,2.0,1,Side Street,,0,0
Building,cairo 6th of october el ahyaa neighborhood 7th mecca el mokarrama st,30000000.0,69767.0,430.0,,,,1,Main Street,,0,0
Apartment,cairo el maadi zahraa el maadi el merag el sofli,3700000.0,25874.0,143.0,3.0,1.0,4.0,1,Side Street,,0,0
Apartment,cairo new administrative capital r8 euphoria queen land compound,4800000.0,32877.0,146.0,3.0,2.0,8.0,1,Main Street,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Apartment,cairo new cairo third settlement third neighborhood,1650000.0,23571.0,70.0,2.0,1.0,2.0,1,Other,,0,0
Roof,cairo new cairo el andalous el andalus el motamayez,3900000.0,25828.0,151.0,3.0,2.0,2.0,1,Other,,0,0
Duplex,cairo el mohandesen shareaa wadi el neel,13900000.0,50730.0,274.0,6.0,3.0,8.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
Roof,cairo el maadi compounds ashgar darna,5400000.0,27835.0,194.0,3.0,3.0,9.0,1,Back,Garden,1,0
Apartment,north coast new alamein lhy lltyny lshrk ls wdy lmsry llt myr,4000000.0,29630.0,135.0,2.0,1.0,3.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo new cairo el ahyaa fifth neighborhood street 6,1650000.0,23571.0,70.0,2.0,1.0,2.0,1,Other,,0,0
Apartment,cairo new cairo compounds stwn ryzydns by ar y llttwyr,5600000.0,41176.0,136.0,2.0,2.0,1.0,1,Main Street,"Elevator, Security, Swimming Pool, Garden, Balcony",5,0
Duplex,cairo new cairo el yassamin el yasmeen 7 el shaikh hassan mamoun st,11000000.0,50000.0,220.0,3.0,2.0,,1,Garden,Garden,1,0
Villa,cairo 6th of october garb someed neighborhood 9th,32000000.0,25498.0,1255.0,,,,1,Main Street,,0,0
Apartment,cairo new cairo compounds el patio town compound la vista,4680000.0,39000.0,120.0,2.0,2.0,2.0,1,Main Street,"Elevator, Water Meter, Natural Gas, Security",4,1
Apartment,cairo el maadi compounds darna compound,4250000.0,25758.0,165.0,3.0,2.0,3.0,1,Back,,0,0
Apartment,cairo new cairo bait el watan first neighborhood,3000000.0,16575.0,181.0,3.0,2.0,2.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo bait el watan sixth neighborhood,3778000.0,26986.0,140.0,3.0,2.0,2.0,1,Garden,Garden,1,1
Chalet,north coast resorts downtown marina resort,5300000.0,53000.0,100.0,3.0,2.0,3.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo manial abd el aziz al saud st,23000000.0,71875.0,320.0,3.0,5.0,4.0,1,Main Street,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Villa,north coast resorts south med resort tmg,44900000.0,61931.0,725.0,12.0,12.0,,1,Main Street,"Security, Balcony",2,0
Apartment,cairo new cairo compounds lakeview residence,13400000.0,109836.0,122.0,2.0,2.0,0.0,1,Garden,Garden,1,0
Apartment,cairo new cairo el andalous al andalus 1,4500000.0,30000.0,150.0,3.0,2.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo bait el watan fifth neighborhood,4715000.0,24816.0,190.0,3.0,3.0,0.0,1,Side Street,Garden,1,1
Chalet,north coast resorts solare resort misr italia,5700000.0,47899.0,119.0,2.0,2.0,2.0,1,Main Street,"Security, Balcony",2,0
Apartment,cairo el sheikh zayed city el hay el hady ashaer area 4 el marwa st,3750000.0,20833.0,180.0,3.0,2.0,4.0,1,Main Street,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Apartment,cairo new cairo bait el watan first neighborhood,3650000.0,14038.0,260.0,4.0,3.0,2.0,1,Garden,"Water Meter, Natural Gas, Security, Garden",4,0
Apartment,cairo new cairo compounds the icon gardens compound style home,8276000.0,47023.0,176.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Duplex,cairo new cairo bait el watan south suez road el hay el takmely,7000000.0,25455.0,275.0,4.0,3.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Apartment,cairo new cairo bait el watan seventh neighborhood,3850000.0,18966.0,203.0,3.0,3.0,1.0,1,Garden,"Water Meter, Natural Gas, Security, Garden, Balcony",5,0
Chalet,north coast resorts solare resort misr italia,12000000.0,87591.0,137.0,3.0,3.0,3.0,1,Main Street,"Security, Balcony",2,0
Duplex,https://aqarmap.com.eg/en/listing/6881421 projects valoure sheraton,14500000.0,100000.0,155.0,155.0,155.0,,1,Main Street,"Elevator, Security, Swimming Pool, Parking",4,1
Apartment,cairo 6th of october hadaeq october mukhabarat land,2700000.0,18000.0,150.0,3.0,3.0,2.0,1,Garden,"Elevator, Garden",2,0
Apartment,cairo al oubour l bwr ljdyd byt lwtn,2558800.0,16403.0,156.0,3.0,2.0,0.0,1,Main Street,"Elevator, Security, Parking, Garden, Balcony",5,1
Apartment,cairo new cairo el lotus lotus south,4500000.0,36585.0,123.0,3.0,2.0,,1,Main Street,,0,0
Apartment,cairo nasr city el hay el asher ahmed el zomor,5400000.0,25116.0,215.0,3.0,2.0,3.0,1,Main Street,,0,1
Duplex,https://aqarmap.com.eg/en/listing/6881418 projects valoure sheraton,9500000.0,107955.0,155.0,155.0,155.0,,1,Main Street,"Elevator, Security, Swimming Pool, Parking",4,1
Duplex,https://aqarmap.com.eg/en/listing/6881423 projects valoure sheraton,14500000.0,99315.0,155.0,155.0,155.0,,1,Main Street,"Elevator, Security, Swimming Pool, Parking",4,1
Apartment,cairo el sheikh zayed city el hay elsabeaa lhy lsb,4800000.0,26667.0,180.0,3.0,3.0,3.0,1,Main Street,,0,0
Roof,cairo new cairo bait el watan sixth neighborhood,4900000.0,26064.0,188.0,3.0,3.0,4.0,1,Side Street,,0,1
Chalet,ain elsokhna resorts porto sokhna,2310000.0,38500.0,60.0,1.0,2.0,1.0,1,Other,"Security, Balcony",2,0
Apartment,cairo new cairo el lotus lotus north lmntq lthny llwts lshmly,6000000.0,36364.0,165.0,3.0,2.0,4.0,1,Side Street,"Elevator, Water Meter, Natural Gas, Balcony",4,0
Apartment,cairo nasr city el hay el asher ahmed el zomor,5100000.0,25500.0,200.0,3.0,2.0,3.0,1,Main Street,,0,1
Apartment,cairo new cairo bait el watan sixth neighborhood,6225000.0,24801.0,251.0,4.0,3.0,3.0,1,Side Street,,0,1
Chalet,ain elsokhna resorts stella di mare,5250000.0,32813.0,160.0,1.0,1.0,2.0,1,Other,"Security, Balcony",2,0
Apartment,cairo new cairo bait el watan sixth neighborhood,6225000.0,24801.0,251.0,4.0,3.0,1.0,1,Side Street,,0,1
Chalet,ain elsokhna resorts la sirena sokhna,3700000.0,41111.0,90.0,2.0,1.0,2.0,1,Other,"Security, Balcony",2,0
Villa,cairo new cairo compounds kattameya dunes,175000000.0,109375.0,1600.0,8.0,10.0,,1,Golf Course,"Security, Swimming Pool, Balcony",3,0
Apartment,cairo new heliopolis lhy lthny,2163000.0,18025.0,120.0,2.0,3.0,3.0,1,Main Street,,0,1
Apartment,cairo dokki,9500000.0,63333.0,150.0,4.0,2.0,4.0,1,Other,"Elevator, Water Meter, Security, Parking, Balcony",5,0
